age,gender,race,police_dept,disposition,year,month,day,city,state,county,cause_of_death,criminal_charges,symptoms_of_mental_illness,lat.x,lng.x,lat.y,lng.y,state_name,id,estimate_households_total,estimate_households_total_less_than_10_000,estimate_households_total_10_000_to_14_999,estimate_households_total_15_000_to_24_999,estimate_households_total_25_000_to_34_999,estimate_households_total_35_000_to_49_999,estimate_households_total_50_000_to_74_999,estimate_households_total_75_000_to_99_999,estimate_households_total_100_000_to_149_999,estimate_households_total_150_000_to_199_999,estimate_households_total_200_000_or_more,estimate_households_median_income_dollars,estimate_households_mean_income_dollars,disparity_value,income_class,total_pop,white,prop_white,black,prop_black,asian,prop_asian,am_in_alask,prop_am_in_alask,hawaii_pi,prop_hawaii_pi,other,prop_other
33,Male,Black,Broward County Sheriff's Office,"Charged with manslaughter, Charges Tossed under Stand Your Ground law",2013,7,31,Fort Lauderdale,FL,Broward,Gunshot,"Charged, Charges Dropped",No,26.1412,-80.1464,26.1412,-80.1464,Florida,0500000US12011,705472,6.3,4.2,8.3,8.9,13.2,18,12.4,14.4,6.4,8,61502,88786,27284,Middle,1952778,1180665,60.46078970574228,562835,28.822272680253462,73124,3.7446140831164625,4803,0.24595729775734876,1504,0.07701848341183688,61417,3.145109172676054
19,Male,Hispanic,Conroe Police Department,"Charged, convicted of manslaughter, Sentenced to five years probation.",2013,7,31,Conroe,TX,Montgomery,Gunshot,"Charged, Convicted, Sentenced to 5 years probation.",No,30.3239,-95.4825,30.3239,-95.4825,Texas,0500000US48339,209528,3,1.8,6.6,6.9,10.2,14.2,11.7,18.4,12,15.4,88695,120306,31611,Very High,607391,525854,86.57586299434796,31579,5.199122147018971,18788,3.0932298963929328,1790,0.2947030825283878,22,0.0036220490590081183,11927,1.963644505763174
42,Male,White,Greene County Combined SWAT Team,Justified,2013,7,31,Yellow Springs,OH,Greene,Gunshot,No known charges,Unknown,39.7986,-83.8905,39.7986,-83.8905,Ohio,0500000US39057,66154,4.1,2.8,8.2,9.6,13.3,16.3,13.7,15.6,8.5,7.7,67394,90009,22615,High,168937,144690,85.64731231169016,10956,6.485257818003161,4356,2.5784759999289677,479,0.2835376501299301,627,0.37114427271704836,1084,0.6416593167867312
37,Male,Black,Federal Bureau of Investigation,Justified,2013,7,30,New Orleans,LA,Orleans,Gunshot,No known charges,No,30.0687,-89.9288,30.0687,-89.9288,Louisiana,0500000US22071,151753,16.5,5.8,11,8.9,10.2,15.1,8.6,10.9,5.3,7.7,45615,77676,32061,Very Low,390144,132595,33.98616920931759,229418,58.80341617454068,11049,2.83203125,1349,0.34576976706036744,29,0.007433152887139107,7684,1.9695291994750657
22,Male,Hispanic,Santa Ana Police Department,Justified,2013,7,30,Santa Ana,CA,Orange,Gunshot,No known charges,Unknown,33.7366,-117.8819,33.7366,-117.8819,California,0500000US06059,1044280,4.1,2.6,4.9,5.4,8.3,14.2,12.4,19.7,11.5,17,95934,127176,31242,Very High,3175692,1881453,59.24544949573195,55517,1.7481859071975494,672223,21.167764380172887,12961,0.40813151905159567,11166,0.35160840534913335,410006,12.910760867237755
19,Male,Unknown race,Avondale Police Department,Unknown,2013,7,30,Avondale,AZ,Maricopa,Gunshot,No known charges,No,33.3858,-112.3236,33.3858,-112.3236,Arizona,0500000US04013,1611722,5,2.8,7.2,7.5,12.8,18.6,13.7,16.8,7.3,8.3,68649,92992,24343,High,4485414,3547155,79.08199778214453,266128,5.933186992326684,192301,4.287251968268704,93358,2.0813686317472593,10045,0.22394811270486958,213953,4.7699721809402655
21,Male,White,Fife Police Department,Unreported,2013,7,30,Orting,WA,Pierce,Gunshot,No known charges,Yes,47.0966,-122.2111,47.0966,-122.2111,Washington,0500000US53053,333657,3.5,3,5.4,5.8,11.4,17.9,15,21.3,8.9,7.7,79243,97051,17808,Very High,904980,649316,71.74920992729122,61029,6.7436849433136645,57593,6.364008044376672,11187,1.2361599151362461,12472,1.3781520033591903,32553,3.5970960684214015
29,Male,White,Benton Police Department,Pending investigation/No Known Charges,2013,7,30,Benton,AR,Saline,Gunshot,No known charges,No,34.5775,-92.5712,34.5775,-92.5712,Arkansas,0500000US05125,45455,3.2,6,7.6,7.8,12.4,20.5,12.9,19.6,7,3.1,66327,77398,11071,High,122437,107328,87.65977604809004,9375,7.656999109746236,1747,1.4268562607708455,246,0.20091965663974123,0,0,632,0.5161838333183596
29,Male,Black,Hamilton County Sheriff's Office,Unreported,2013,7,29,Hamilton,AL,Marion,Gunshot,No known charges,Unknown,34.1346,-87.9755,34.1346,-87.9755,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Male,Black,Winfield Police Department,Unreported,2013,7,29,Winfield,AL,Fayette,Gunshot,No known charges,No,33.9334,-87.7962,33.9334,-87.7962,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,Male,Unknown race,El Paso Police Department,Unreported,2013,7,29,El Paso,TX,El Paso,Gunshot,No known charges,No,31.8479,-106.4309,31.8479,-106.4309,Texas,0500000US48141,269150,9.2,5.5,10.5,11.5,14.2,20.7,10.7,11.9,3.4,2.4,48903,62655,13752,Very Low,839238,674496,80.3700499739049,29118,3.46957597248933,9965,1.187386653130578,5234,0.6236609877055138,174,0.020733093592044213,97775,11.650449574494958
56,Male,Unknown race,Topeka Police Department,Justified,2013,7,29,Topeka,KS,Shawnee,Gunshot,No known charges,Unknown,39.0346,-95.6955,39.0346,-95.6955,Kansas,0500000US20177,73172,5.3,2.6,8.1,10.3,15.7,20.6,13.3,14,5,5.2,59441,78471,19030,Low,176875,143014,80.85597173144876,16522,9.341060070671379,2180,1.2325088339222614,1434,0.8107420494699646,0,0,7906,4.46982332155477
40,Female,White,Lee County Sheriff's Office,Unreported,2013,7,29,Bonita Springs,FL,Lee,Gunshot,No known charges,No,26.3559,-81.7861,26.3559,-81.7861,Florida,0500000US12071,286887,4.6,3.3,8.3,8.8,13.2,20.3,14.4,14.4,5.4,7.3,62240,88514,26274,Middle,770577,644360,83.62045584023402,66440,8.62211044451106,12761,1.6560317787839502,1432,0.18583477056802888,951,0.12341401313561136,31024,4.026073967948693
24,Male,Black,Kansas City Police Department,Justified,2013,7,28,Kansas City,MO,Jackson,Gunshot,No known charges,No,39.1239,-94.5541,39.1239,-94.5541,Missouri,0500000US29095,292571,7.3,3.9,10.2,8.8,13,18.7,12.8,15,5.7,4.5,57936,75915,17979,Low,703011,472083,67.15158084297401,161954,23.037192874649186,13066,1.858576892822445,2283,0.32474598548244626,2485,0.35347953303717866,28513,4.05583980904993
32,Male,Black,Baton Rouge Police Department,Justified,2013,7,28,Baton Rouge,LA,East Baton Rouge,Gunshot,No known charges,No,30.4418,-91.131,30.4418,-91.131,Louisiana,0500000US22033,161536,8.7,5.6,9.7,9.6,11.4,16.8,12,12.7,6.4,7.1,56451,82783,26332,Low,440059,202115,45.929068602164705,207515,47.1561767853856,14095,3.2029796004626654,664,0.1508888580849386,0,0,8907,2.0240467755460063
39,Male,Hispanic,Chicago Police Department,Pending investigation/No Known Charges,2013,7,28,Chicago,IL,Cook,Gunshot,No known charges,No,41.8373,-87.6862,41.8373,-87.6862,Illinois,0500000US17031,1985613,7,4,7.9,8.2,10.5,15.7,12.1,16.2,8,10.5,69429,100785,31356,High,5150233,2916176,56.622214956100045,1189794,23.101750930491882,395599,7.681186462826051,16797,0.3261405843191949,2084,0.04046418870757886,483181,9.381730884796863
44,Male,Hispanic,Phoenix Police Department,Unreported,2013,7,28,Phoenix,AZ,Maricopa,Taser,No known charges,Drug or alcohol use,33.5722,-112.0891,33.5722,-112.0891,Arizona,0500000US04013,1611722,5,2.8,7.2,7.5,12.8,18.6,13.7,16.8,7.3,8.3,68649,92992,24343,High,4485414,3547155,79.08199778214453,266128,5.933186992326684,192301,4.287251968268704,93358,2.0813686317472593,10045,0.22394811270486958,213953,4.7699721809402655
30,Male,Unknown race,Maricopa County Sheriff's Office,Unreported,2013,7,28,Gila Bend,AZ,Maricopa,Gunshot,No known charges,No,32.9662,-112.7155,32.9662,-112.7155,Arizona,0500000US04013,1611722,5,2.8,7.2,7.5,12.8,18.6,13.7,16.8,7.3,8.3,68649,92992,24343,High,4485414,3547155,79.08199778214453,266128,5.933186992326684,192301,4.287251968268704,93358,2.0813686317472593,10045,0.22394811270486958,213953,4.7699721809402655
28,Male,White,Stark County Sheriff's Office,Justified,2013,7,28,Massillon,OH,Stark,Gunshot,No known charges,No,40.7838,-81.5254,40.7838,-81.5254,Ohio,0500000US39151,154280,6.1,4.6,10.5,10.2,14.3,19.9,12.4,14.1,4.2,3.8,55499,71726,16227,Low,370606,323692,87.34127348181087,29231,7.887352066615219,3556,0.9595095600179167,294,0.0793295305526624,0,0,2091,0.5642110489306703
31,Male,White,Garland Police Department,Unreported,2013,7,28,Garland,TX,Dallas,Gunshot,No known charges,No,32.91,-96.6305,32.91,-96.6305,Texas,0500000US48113,940587,6.2,3.2,7.7,8.7,14.3,19.3,12.4,14.5,5.6,8.1,61796,91752,29956,Middle,2635516,1580364,59.96412087803679,596492,22.63283546751376,172315,6.538188347177555,12686,0.48134786508600214,1581,0.0599882527747887,203034,7.703766548941459
33,Male,Hispanic,Durham Police Department,Justified,2013,7,27,Durham,NC,Durham,Gunshot,No known charges,No,35.9794,-78.9031,35.9794,-78.9031,North Carolina,0500000US37063,131140,5.9,3.7,6.5,9.3,13.3,17.1,14.4,15,7.1,7.8,65317,86730,21413,High,321488,171593,53.374620514607074,114381,35.578621908127204,14204,4.418205345145075,375,0.11664510028368089,197,0.061277559349027025,10035,3.1214228835913005
42,Male,Hispanic,Miami-Dade Police Department,Unknown,2013,7,27,Hialeah,FL,Miami-Dade,Gunshot,No known charges,No,25.8696,-80.3046,25.8696,-80.3046,Florida,0500000US12086,912805,8,5.3,9.8,10.3,12.2,18,11.5,12.8,5.3,6.8,55171,82803,27632,Low,2716940,2053027,75.56394325969657,456189,16.790543773509906,42480,1.5635236700111153,4788,0.17622766789108335,986,0.03629082718057815,106731,3.9283532209029275
49,Female,Unknown race,"Albany Police Department, Shackelford County Sheriff's Office",Pending investigation/No Known Charges,2013,7,27,Albany,TX,Shackelford,Gunshot,No known charges,No,32.7272,-99.2956,32.7272,-99.2956,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,Male,White,Western Berks Regional Police,Justified,2013,7,27,Wernersville,PA,Berks,Gunshot,No known charges,No,40.3302,-76.082,40.3302,-76.082,Pennsylvania,0500000US42011,154696,5,3.1,7.8,7.6,13.7,18.1,13.6,19.3,6.6,5.2,67708,84720,17012,High,421164,338473,80.36608067166235,26533,6.29992117085031,6574,1.5609121387393035,961,0.22817714714458026,208,0.04938693715512246,38929,9.24319267553732
32,Male,Black,Austin Police Department,"Charged with manslaughter, Charges Dismissed in Federal Court",2013,7,26,Austin,TX,Travis,Gunshot,"Charged, Charges Dropped",No,30.3004,-97.7522,30.3004,-97.7522,Texas,0500000US48453,507751,5.4,2.2,5.8,6.2,10.7,16.1,13.2,17.5,9.8,13.1,80726,114226,33500,Very High,1273954,920247,72.23549672908128,104062,8.16842680347956,87316,6.853936641354396,9660,0.7582691368762137,504,0.039561868010932894,100839,7.915434937211234
30,Male,Hispanic,Salinas Police Department,Unreported,2013,7,26,Salinas,CA,Monterey,Gunshot,No known charges,No,36.6884,-121.6317,36.6884,-121.6317,California,0500000US06053,128227,3.2,2.2,8.3,7,10.8,16,15.8,18.5,7.5,10.6,77514,102106,24592,Very High,434061,196483,45.26621834258319,12231,2.8178067138028986,26860,6.188070340343868,2057,0.47389652606430893,1288,0.29673248690852205,178002,41.008521843703996
29,Male,Black,Suffolk County Police Department,Unreported,2013,7,25,Middle Island,NY,Suffolk,Taser,No known charges,Yes,40.8857,-72.9454,40.8857,-72.9454,New York,0500000US36103,499744,2.9,1.9,4.5,4.7,7.5,13.1,12,21.1,13.3,18.9,106228,138724,32496,Very High,1476601,1177731,79.75959653284808,112956,7.649730699085263,59658,4.040224813609092,5145,0.34843535931507563,384,0.026005671132553754,87282,5.911007780707179
42,Male,Hispanic,Not reported,Unreported,2013,7,25,Compton,CA,Los Angeles,Gunshot,No known charges,Unknown,33.893,-118.2275,33.893,-118.2275,California,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High,10039107,5234081,52.136918154174474,811176,8.08016091471084,1474713,14.68968305647106,81491,0.8117355458010358,26307,0.2620452197590881,1997842,19.900594744134114
49,Male,Unknown race,Union County Sheriff's Office,Justified,2013,7,25,Monroe,NC,Union,Gunshot,No known charges,No,35.006100000000004,-80.5595,35.006100000000004,-80.5595,North Carolina,0500000US37179,77954,3.3,2.1,6,6.2,9.7,16.7,13.3,18.8,9.5,14.5,85985,113242,27257,Very High,239859,190315,79.34453157896931,28137,11.730641752029317,8031,3.3482170775330506,934,0.389395436485602,208,0.08671761326445954,6391,2.664482049870966
32,Male,White,Cincinnati Police Department,Unknown,2013,7,24,Cincinnati,OH,Hamilton,Gunshot,No known charges,Yes,39.1413,-84.5061,39.1413,-84.5061,Ohio,0500000US39061,347235,7.7,4.2,9.9,8.8,10.7,16.8,11.2,15.5,6.9,8.4,60198,89581,29383,Middle,817473,550516,67.34363092114357,209849,25.670450277868508,21332,2.6095051457357,868,0.10618087692192892,547,0.06691352497269024,5760,0.7046104275003578
35,Male,Asian,Las Vegas Metropolitan Police Department,Justified,2013,7,23,Las Vegas,NV,Clark,Gunshot,No known charges,No,36.2333,-115.2654,36.2333,-115.2654,Nevada,0500000US32003,813607,6.6,3.8,7.7,8.3,13.2,19,13.6,15.3,6,6.5,62107,85925,23818,Middle,2266715,1345727,59.36904286599771,279196,12.317207941889475,226665,9.999713241408822,23279,1.026992806771032,18472,0.814923799418983,257441,11.357448995572888
43,Male,Unknown race,Tempe Police Department,Unknown,2013,7,23,Tempe,AZ,Maricopa,Gunshot,No known charges,No,33.3881,-111.9318,33.3881,-111.9318,Arizona,0500000US04013,1611722,5,2.8,7.2,7.5,12.8,18.6,13.7,16.8,7.3,8.3,68649,92992,24343,High,4485414,3547155,79.08199778214453,266128,5.933186992326684,192301,4.287251968268704,93358,2.0813686317472593,10045,0.22394811270486958,213953,4.7699721809402655
21,Male,Black,Philadelphia Police Department,Justified,2013,7,22,Philadelphia,PA,Philadelphia,Gunshot,No known charges,No,40.0077,-75.1339,40.0077,-75.1339,Pennsylvania,0500000US42101,619505,12.2,6.6,9.7,9.9,13.3,16.3,10.8,10.5,5.1,5.7,47474,72748,25274,Very Low,1584064,617726,38.99627792816452,657343,41.497250111106624,119641,7.552788271180963,7211,0.45522150620176965,897,0.05662649993939639,128826,8.132625954506889
40,Male,Hispanic,Coralville Police Department,Pending investigation/No Known Charges,2013,7,22,Coralville,IA,Johnson,Taser,No known charges,No,41.699,-91.5967,41.699,-91.5967,Iowa,0500000US19103,60782,9,3.2,7.3,10,10.6,15,12.3,16.2,6.4,10.1,66011,99179,33168,High,151140,122583,81.10559745930925,10895,7.208548365753606,9073,6.003043535794628,427,0.2825195183273786,82,0.05425433373031627,3125,2.0676194256980285
28,Male,Black,Wilmington Police Department,Unreported,2013,7,21,Wilmington,DE,New Castle,Taser,No known charges,No,39.7415,-75.5413,39.7415,-75.5413,Delaware,0500000US10003,211592,5.7,2.6,6.3,6.3,9.8,18.4,13.9,17.5,9.6,9.8,76328,100948,24620,Very High,558753,351478,62.904002305133034,143765,25.729615769400795,30276,5.418494397345517,1780,0.31856652223791193,261,0.04671115859780618,14060,2.516317585766877
36,Male,White,Grand Forks Air Force Base Security,Unreported,2013,7,21,Grand Forks,ND,Grand Forks,Gunshot,No known charges,No,47.9218,-97.0886,47.9218,-97.0886,North Dakota,0500000US38035,31506,7.1,4.5,11.8,13.3,7.4,20.5,12.8,14.2,3.9,4.5,56622,72083,15461,Low,69451,59697,85.95556579458899,1695,2.440569610228794,2175,3.131704367107745,2067,2.976199046809981,1626,2.3412189889274453,363,0.5226706598897064
28,Male,White,"Wilson County Sheriff's Office, Johnston County Sheriff's Office",Justified,2013,7,21,Wilson,NC,Wilson,Gunshot,No known charges,No,35.7312,-77.9284,35.7312,-77.9284,North Carolina,0500000US37195,32384,13.5,9.3,12.9,9.7,13.1,13.1,8.7,12.6,4.5,2.6,38830,59009,20179,Very Low,81801,40482,49.48839256243811,32970,40.30513074412293,636,0.7774966076209336,133,0.16258969939242796,0,0,5941,7.262747399176049
24,Male,Unknown race,Paulding Sheriff's Office,Unreported,2013,7,20,Powder Springs,GA,Cobb,Gunshot,No known charges,No,33.8659,-84.6838,33.8659,-84.6838,Georgia,0500000US13067,286952,3.7,2.3,4.6,7.5,11.6,17.4,14.2,17,10,11.7,79601,108459,28858,Very High,760141,427108,56.18799670061212,213192,28.046375606630875,41478,5.4566192324845,3323,0.4371557382117265,192,0.02525847178352437,52378,6.890563724361664
49,Male,White,Baltimore County Police Department,Unreported,2013,7,20,Cockeysville,MD,Baltimore,Gunshot,No known charges,No,39.4793,-76.63,39.4793,-76.63,Maryland,0500000US24005,312466,5.3,2.3,6.1,6.4,10.5,18.2,13.6,18.5,8.7,10.3,77358,104484,27126,Very High,827370,483230,58.40555011663464,248401,30.022964332765266,50514,6.105370027919794,2305,0.27859361591549126,429,0.051851046085789915,20267,2.449569116598378
47,Male,Black,Fairfield Police Department,Justified,2013,7,19,Fairfield,CA,Solano,Gunshot,No known charges,No,38.2592,-122.0324,38.2592,-122.0324,California,0500000US06095,150393,4.4,2.2,4.3,6.3,9.7,16,15.6,20.5,10.9,10.1,86652,105465,18813,Very High,447643,240947,53.82570485855916,61052,13.638546788400577,69555,15.538051527668253,2450,0.5473111385635429,4125,0.9214932434998425,35039,7.827442850664481
29,Male,Hispanic,Los Angeles County Sheriff's Department,Unreported,2013,7,19,Whittier,CA,Los Angeles,Gunshot,No known charges,Unknown,33.9678,-118.0188,33.9678,-118.0188,California,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High,10039107,5234081,52.136918154174474,811176,8.08016091471084,1474713,14.68968305647106,81491,0.8117355458010358,26307,0.2620452197590881,1997842,19.900594744134114
46,Male,White,Pennsylvania State Police Department,Unreported,2013,7,19,Latrobe,PA,Westmoreland,Gunshot,No known charges,No,40.3125,-79.3826,40.3125,-79.3826,Pennsylvania,0500000US42129,155147,7.2,3.9,9.1,9.3,13.7,17.9,14,14.1,5.9,5,59073,77715,18642,Low,348899,329199,94.35366682048387,7969,2.28404208667838,3258,0.9337945938509425,82,0.023502503589864117,0,0,1288,0.36916127589932907
34,Male,Asian,Richland County Sheriff's Office,Justified,2013,7,18,Columbia,SC,Richland,Gunshot,No known charges,No,34.0376,-80.9037,34.0376,-80.9037,South Carolina,0500000US45079,153484,9.7,3.5,9.9,9.3,14.7,16.4,12,12.7,6.6,5,52293,76348,24055,Very Low,415759,182477,43.89009017243162,199181,47.90780235665373,12764,3.070047792110333,1018,0.2448533886217737,163,0.03920540505437044,9016,2.1685639998172017
23,Male,Black,Broward County Sheriff's Office,Justified,2013,7,18,Pembroke Pines,FL,Broward,Gunshot,No known charges,No,26.0128,-80.3382,26.0128,-80.3382,Florida,0500000US12011,705472,6.3,4.2,8.3,8.9,13.2,18,12.4,14.4,6.4,8,61502,88786,27284,Middle,1952778,1180665,60.46078970574228,562835,28.822272680253462,73124,3.7446140831164625,4803,0.24595729775734876,1504,0.07701848341183688,61417,3.145109172676054
24,Male,Black,Vacaville Police Department,Unknown,2013,7,18,Vacaville,CA,Solano,Gunshot,No known charges,No,38.359,-121.968,38.359,-121.968,California,0500000US06095,150393,4.4,2.2,4.3,6.3,9.7,16,15.6,20.5,10.9,10.1,86652,105465,18813,Very High,447643,240947,53.82570485855916,61052,13.638546788400577,69555,15.538051527668253,2450,0.5473111385635429,4125,0.9214932434998425,35039,7.827442850664481
44,Male,Black,Baltimore Police Department,Justified,2013,7,18,Baltimore,MD,Baltimore City,Beaten,No known charges,No,39.3051,-76.6144,39.3051,-76.6144,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,Male,Black,Alameda Police Department,Pending investigation/No Known Charges,2013,7,18,Alameda,CA,Alameda,Gunshot,No known charges,No,37.767,-122.2672,37.767,-122.2672,California,0500000US06001,585632,4.2,3.4,4.9,4.8,6.4,11.6,10.7,19,12.8,22.2,108322,141427,33105,Very High,1671329,649209,38.8438781353043,178246,10.664925936186114,520313,31.131692204227896,12648,0.7567630310968099,13503,0.807919924802358,191329,11.447716158817324
19,Male,Hispanic,Dallas Police Department,Justified,2013,7,17,Dallas,TX,Dallas,Gunshot,No known charges,Unknown,32.7936,-96.7662,32.7936,-96.7662,Texas,0500000US48113,940587,6.2,3.2,7.7,8.7,14.3,19.3,12.4,14.5,5.6,8.1,61796,91752,29956,Middle,2635516,1580364,59.96412087803679,596492,22.63283546751376,172315,6.538188347177555,12686,0.48134786508600214,1581,0.0599882527747887,203034,7.703766548941459
38,Male,White,Shasta County SWAT team,Justified,2013,7,17,Anderson,CA,Shasta,Gunshot,No known charges,No,40.4497,-122.295,40.4497,-122.295,California,0500000US06089,72714,4.9,5.9,11,7.1,12.4,16.1,14.5,14.6,7.9,5.4,63091,81663,18572,Middle,180080,154887,86.01010661928032,1878,1.0428698356286095,6316,3.50733007552199,4027,2.236228342958685,550,0.30541981341625946,4133,2.295091070635273
39,Male,Black,St. Petersburg Police Department,Justified,2013,7,16,St. Petersburg,FL,Pinellas,Gunshot,No known charges,No,27.7931,-82.6652,27.7931,-82.6652,Florida,0500000US12103,395286,6.1,4.1,8.9,9.6,14.5,17.7,13.7,13.4,5.3,6.7,56737,83277,26540,Low,974996,791030,81.13161489893291,98811,10.134503115910219,33833,3.4700655182175106,2496,0.25600105026071907,499,0.05117969714747547,12819,1.3147746247164092
19,Male,Black,San Antonio Police Department,Unreported,2013,7,16,San Antonio,TX,Bexar,Gunshot,No known charges,No,29.4658,-98.5253,29.4658,-98.5253,Texas,0500000US48029,646352,6.6,3.9,9.1,9.5,13.1,19.7,12.8,14.1,6,5.3,58964,79424,20460,Low,2003554,1552899,77.50721967064527,155244,7.748431038045394,59703,2.9798547980239114,17785,0.8876726057795298,4298,0.2145188000922361,136246,6.800216016139321
46,Male,Unknown race,Kentucky State Police,Unreported,2013,7,16,Oil Springs,KY,Johnson,Gunshot,No known charges,Drug or alcohol use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,Female,White,Oil City Police Department,Justified,2013,7,16,Oil CIty,PA,Venango,Gunshot,No known charges,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,Male,White,Los Angeles Police Department,Unreported,2013,7,16,Los Angeles,CA,Los Angeles,Gunshot,No known charges,No,34.1139,-118.4068,34.1139,-118.4068,California,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High,10039107,5234081,52.136918154174474,811176,8.08016091471084,1474713,14.68968305647106,81491,0.8117355458010358,26307,0.2620452197590881,1997842,19.900594744134114
